Parcel_ID,Date,Depot_ID,Vehicle_Type,Service_Level,Weight_kg,Distance_km,Delivery_Status,Customer_Satisfaction_Score,CO2_Emissions_kg
PNL00004334,2025-01-28,D004,Diesel Van,International,1.28,11.0,Delivered,2,1.65
PNL00004335,2025-03-06,D004,Electric Van,Next Day,17.05,14.7,Delivered,7,0.0
PNL00004336,2025-02-14,D002,Electric Van,Standard,22.08,38.5,Delivered,3,0.0
PNL00004337,2025-03-09,D004,Electric Van,Next Day,7.68,18.4,Delivered,9,0.0
PNL00004338,2025-01-07,D004,Cargo Bike,Standard,6.83,14.3,Delivered,10,0.0
PNL00004339,2025-02-18,D005,Electric Van,Next Day,1.9,36.7,Delivered,7,0.0
PNL00004340,2025-01-09,D005,Diesel Van,Next Day,2.91,3.4,Delivered,3,0.51
PNL00004341,2025-02-05,D002,Diesel Van,International,19.74,27.5,Delivered,8,4.125
PNL00004342,2025-03-24,D007,Diesel Van,Next Day,15.21,39.6,Delivered,10,5.94
PNL00004343,2025-01-01,D001,Cargo Bike,Next Day,1.0,19.6,Delivered,2,0.0
PNL00004344,2025-01-10,D006,Cargo Bike,International,29.09,13.6,Delivered,10,0.0
PNL00004345,2025-02-05,D006,Diesel Van,Standard,19.72,23.1,Delivered,8,3.4650000000000003
PNL00004346,2025-03-14,D007,Electric Van,International,15.51,32.9,Delivered,7,0.0
PNL00004347,2025-02-15,D004,Diesel Van,International,8.25,24.2,Delivered,5,3.63
PNL00004348,2025-02-01,D001,Diesel Van,International,19.78,2.3,Delivered,4,0.345
PNL00004349,2025-02-01,D002,Diesel Van,Standard,10.99,5.4,Delivered,10,0.81
PNL00004350,2025-01-06,D007,Diesel Van,Next Day,21.1,33.0,Delivered,10,4.95
PNL00004351,2025-02-17,D002,Electric Van,Next Day,20.51,19.2,Delivered,1,0.0
PNL00004352,2025-02-07,D005,Diesel Van,International,2.87,35.7,Delivered,4,5.355
PNL00004353,2025-01-17,D004,Electric Van,International,27.29,29.9,Delivered,6,0.0
PNL00004354,2025-03-15,D003,Cargo Bike,Next Day,14.66,27.0,Delivered,6,0.0
PNL00004355,2025-01-27,D002,Diesel Van,Next Day,11.85,40.8,Delivered,2,6.119999999999999
PNL00004356,2025-02-23,D007,Cargo Bike,Next Day,28.67,2.9,Delivered,9,0.0
PNL00004357,2025-02-19,D004,Electric Van,Standard,13.2,8.7,Delivered,1,0.0
PNL00004358,2025-02-04,D001,Diesel Van,Standard,21.66,28.8,Delivered,4,4.32
PNL00004359,2025-03-26,D007,Cargo Bike,International,19.69,4.8,Delivered,4,0.0
PNL00004360,2025-01-25,D005,Electric Van,Standard,5.04,29.7,Delivered,2,0.0
PNL00004361,2025-01-28,D006,Cargo Bike,International,29.74,44.3,Delivered,8,0.0
PNL00004362,2025-01-15,D001,Diesel Van,Next Day,13.96,39.8,Delivered,2,5.97
PNL00004363,2025-01-04,D002,Diesel Van,Next Day,11.9,27.4,Delivered,2,4.109999999999999
PNL00004364,2025-03-14,D002,Diesel Van,International,27.6,40.4,Delivered,2,6.06
PNL00004365,2025-01-27,D001,Diesel Van,Next Day,15.92,7.0,Delayed,1,1.05
PNL00004366,2025-01-26,D002,Diesel Van,International,21.18,21.6,Delivered,5,3.24
PNL00004367,2025-01-19,D007,Diesel Van,International,25.4,20.4,Delivered,4,3.0599999999999996
PNL00004368,2025-01-17,D004,Diesel Van,International,7.14,16.5,Delivered,2,2.475
PNL00004369,2025-02-12,D002,Diesel Van,Standard,5.17,2.0,Delivered,1,0.3
PNL00004370,2025-02-10,D005,Electric Van,International,2.15,40.3,Delivered,1,0.0
PNL00004371,2025-02-11,D004,Electric Van,International,26.92,35.4,Delivered,2,0.0
PNL00004372,2025-02-19,D007,Electric Van,International,6.09,30.1,Delivered,1,0.0
PNL00004373,2025-03-25,D003,Diesel Van,Standard,9.3,7.5,Failed-Address,9,1.125
PNL00004374,2025-02-09,D002,Cargo Bike,Next Day,8.65,18.3,Delivered,2,0.0
PNL00004375,2025-02-08,D002,Cargo Bike,Standard,9.21,41.7,Delivered,3,0.0
PNL00004376,2025-01-23,D005,Electric Van,International,20.08,28.5,Delivered,9,0.0
PNL00004377,2025-02-21,D007,Large Truck,Standard,28.63,27.9,Delivered,5,23.715
PNL00004378,2025-02-16,D005,Diesel Van,Next Day,9.95,41.3,Delivered,8,6.194999999999999
PNL00004379,2025-03-04,D006,Large Truck,Next Day,12.29,26.1,Delivered,7,22.185000000000002
PNL00004380,2025-03-10,D007,Cargo Bike,International,23.16,27.7,Delivered,6,0.0
PNL00004381,2025-02-12,D001,Cargo Bike,Next Day,13.03,16.9,Delivered,2,0.0
PNL00004382,2025-02-17,D001,Electric Van,Standard,27.79,18.0,Delivered,4,0.0
PNL00004383,2025-02-03,D001,Electric Van,Standard,15.15,31.5,Delivered,9,0.0
PNL00004384,2025-02-09,D005,Electric Van,Next Day,10.5,15.8,Delivered,7,0.0
PNL00004385,2025-03-16,D001,Cargo Bike,International,29.15,26.0,Delivered,3,0.0
PNL00004386,2025-03-02,D007,Diesel Van,International,12.83,14.0,Delivered,6,2.1
PNL00004387,2025-02-19,D001,Cargo Bike,Standard,7.01,9.1,Delivered,8,0.0
PNL00004388,2025-03-08,D003,Diesel Van,Next Day,5.41,21.5,Delivered,8,3.225
PNL00004389,2025-03-03,D001,Cargo Bike,Standard,29.86,11.4,Delivered,8,0.0
PNL00004390,2025-02-27,D002,Electric Van,Standard,22.61,40.6,Delivered,8,0.0
PNL00004391,2025-02-02,D006,Electric Van,Standard,12.32,15.1,Delivered,10,0.0
PNL00004392,2025-03-16,D005,Diesel Van,International,24.81,27.7,Delivered,6,4.154999999999999
PNL00004393,2025-01-16,D004,Diesel Van,Next Day,16.45,13.3,Delivered,10,1.995
PNL00004394,2025-03-23,D006,Diesel Van,Next Day,9.59,13.1,Delivered,3,1.9649999999999999
PNL00004395,2025-02-17,D003,Cargo Bike,International,22.33,17.1,Delivered,9,0.0
PNL00004396,2025-01-10,D005,Electric Van,Standard,22.4,41.4,Delivered,3,0.0
PNL00004397,2025-03-23,D007,Diesel Van,Standard,15.06,18.8,Delivered,4,2.82
PNL00004398,2025-02-07,D005,Cargo Bike,International,1.45,37.3,Delivered,10,0.0
PNL00004399,2025-01-19,D002,Electric Van,Next Day,2.4,10.5,Delivered,1,0.0
PNL00004400,2025-02-05,D007,Large Truck,International,23.68,4.1,Delivered,2,3.4849999999999994
PNL00004401,2025-02-28,D006,Large Truck,Next Day,24.72,35.6,Delivered,6,30.26
PNL00004402,2025-03-04,D006,Electric Van,Next Day,20.38,25.3,Delivered,1,0.0
PNL00004403,2025-03-18,D001,Electric Van,Next Day,25.19,23.7,Delivered,9,0.0
PNL00004404,2025-02-15,D007,Diesel Van,Standard,21.61,13.7,Delivered,8,2.0549999999999997
PNL00004405,2025-01-03,D002,Cargo Bike,Standard,26.92,5.1,Delivered,2,0.0
PNL00004406,2025-03-15,D001,Diesel Van,International,4.6,22.8,Delivered,2,3.42
PNL00004407,2025-03-06,D001,Diesel Van,International,11.69,39.3,Delivered,8,5.895
PNL00004408,2025-01-08,D005,Cargo Bike,Standard,13.98,7.2,Delivered,8,0.0
PNL00004409,2025-02-20,D006,Electric Van,International,9.0,42.0,Delivered,1,0.0
PNL00004410,2025-03-22,D001,Cargo Bike,Standard,21.79,13.8,Delivered,5,0.0
PNL00004411,2025-03-14,D003,Cargo Bike,Standard,27.38,24.9,Delivered,2,0.0
PNL00004412,2025-01-06,D003,Diesel Van,Next Day,12.43,4.9,Delivered,1,0.735
PNL00004413,2025-03-30,D006,Cargo Bike,Next Day,28.25,20.3,Delivered,3,0.0
PNL00004414,2025-02-08,D003,Cargo Bike,Standard,15.55,7.4,Delivered,3,0.0
PNL00004415,2025-03-01,D005,Electric Van,Next Day,15.72,4.1,Delivered,10,0.0
PNL00004416,2025-01-28,D002,Diesel Van,Standard,18.05,43.6,Delivered,9,6.54
PNL00004417,2025-02-23,D004,Diesel Van,Next Day,8.12,33.4,Delivered,10,5.01
PNL00004418,2025-02-06,D001,Electric Van,International,11.56,32.9,Delivered,1,0.0
PNL00004419,2025-01-09,D004,Large Truck,International,16.64,5.9,Delivered,2,5.015000000000001
PNL00004420,2025-03-23,D002,Electric Van,Standard,28.27,42.0,Delivered,9,0.0
PNL00004421,2025-02-25,D002,Diesel Van,Standard,19.32,22.2,Delivered,5,3.3299999999999996
PNL00004422,2025-02-28,D005,Diesel Van,Next Day,10.06,38.6,Failed-Address,9,5.79
PNL00004423,2025-03-26,D003,Electric Van,Next Day,0.41,2.5,Delivered,6,0.0
PNL00004424,2025-01-02,D003,Large Truck,Standard,29.45,14.8,Delayed,10,12.58
PNL00004425,2025-03-02,D002,Cargo Bike,International,14.84,44.8,Delivered,10,0.0
PNL00004426,2025-02-27,D005,Diesel Van,International,28.16,20.4,Delivered,3,3.0599999999999996
PNL00004427,2025-03-01,D005,Electric Van,Standard,16.53,40.2,Delivered,8,0.0
PNL00004428,2025-02-09,D006,Electric Van,International,18.2,16.1,Delivered,9,0.0
PNL00004429,2025-02-05,D007,Diesel Van,Standard,21.39,24.6,Delivered,2,3.69
PNL00004430,2025-02-06,D001,Electric Van,Next Day,9.7,38.7,Delivered,9,0.0
PNL00004431,2025-03-20,D007,Diesel Van,International,21.0,28.1,Delivered,4,4.215
PNL00004432,2025-01-18,D003,Large Truck,International,15.85,33.2,Delivered,8,28.220000000000002
PNL00004433,2025-03-04,D002,Diesel Van,Next Day,20.21,11.8,Delivered,5,1.77
PNL00004434,2025-01-22,D006,Cargo Bike,Next Day,25.09,8.7,Delivered,6,0.0
PNL00004435,2025-01-11,D004,Diesel Van,International,5.61,11.9,Delivered,4,1.785
PNL00004436,2025-02-27,D003,Diesel Van,International,18.45,23.2,Delivered,5,3.48
PNL00004437,2025-02-26,D001,Cargo Bike,Standard,1.66,36.4,Delivered,1,0.0
PNL00004438,2025-03-18,D005,Diesel Van,Standard,3.15,17.2,Delivered,3,2.5799999999999996
PNL00004439,2025-01-04,D002,Cargo Bike,International,20.27,26.3,Delivered,4,0.0
PNL00004440,2025-03-27,D003,Electric Van,Standard,2.22,36.6,Delivered,1,0.0
PNL00004441,2025-01-07,D004,Electric Van,Next Day,17.9,12.3,Delivered,3,0.0
PNL00004442,2025-03-02,D001,Cargo Bike,Standard,6.68,40.0,Delivered,4,0.0
PNL00004443,2025-02-23,D001,Diesel Van,Standard,9.19,43.0,Delivered,9,6.45
PNL00004444,2025-03-29,D006,Cargo Bike,International,3.98,3.7,Delivered,3,0.0
PNL00004445,2025-03-09,D003,Large Truck,Standard,7.54,4.5,Delayed,3,3.8249999999999997
PNL00004446,2025-03-20,D004,Electric Van,International,24.66,5.9,Delivered,4,0.0
PNL00004447,2025-01-01,D001,Diesel Van,International,19.2,35.4,Delivered,9,5.31
PNL00004448,2025-02-24,D002,Diesel Van,International,28.5,10.1,Delivered,9,1.515
PNL00004449,2025-01-03,D001,Diesel Van,Next Day,1.56,33.2,Delivered,1,4.98
PNL00004450,2025-03-19,D004,Cargo Bike,Standard,23.79,21.0,Delivered,8,0.0
PNL00004451,2025-02-07,D005,Electric Van,Standard,21.0,38.0,Delivered,10,0.0
PNL00004452,2025-01-01,D005,Diesel Van,Standard,7.9,36.8,Delivered,1,5.52
PNL00004453,2025-02-07,D006,Cargo Bike,International,21.9,43.3,Delivered,2,0.0
PNL00004454,2025-03-26,D003,Electric Van,Next Day,21.52,12.8,Delivered,10,0.0
PNL00004455,2025-01-29,D004,Cargo Bike,International,13.83,11.9,Delivered,5,0.0
PNL00004456,2025-01-05,D006,Diesel Van,Standard,20.69,3.4,Delivered,6,0.51
PNL00004457,2025-03-15,D007,Large Truck,International,13.39,19.6,Delivered,2,16.66
PNL00004458,2025-01-21,D001,Diesel Van,International,10.13,21.7,Delivered,10,3.255
PNL00004459,2025-03-12,D007,Electric Van,Standard,14.05,43.5,Delivered,5,0.0
PNL00004460,2025-03-08,D001,Diesel Van,International,26.86,37.7,Delivered,3,5.655
PNL00004461,2025-02-16,D005,Electric Van,International,11.6,9.2,Delivered,7,0.0
PNL00004462,2025-03-25,D006,Large Truck,Next Day,12.17,36.3,Delivered,1,30.854999999999997
PNL00004463,2025-03-24,D005,Electric Van,International,18.29,9.7,Delivered,5,0.0
PNL00004464,2025-02-04,D002,Cargo Bike,Next Day,22.61,5.3,Delivered,3,0.0
PNL00004465,2025-03-09,D007,Diesel Van,Standard,22.07,38.0,Delivered,2,5.7
PNL00004466,2025-03-10,D007,Diesel Van,Next Day,0.69,44.0,Delivered,3,6.6
PNL00004467,2025-01-01,D005,Electric Van,International,20.65,5.8,Delivered,10,0.0
PNL00004468,2025-03-09,D002,Diesel Van,Standard,13.57,37.0,Delivered,4,5.55
PNL00004469,2025-01-12,D001,Diesel Van,International,15.77,38.9,Delivered,2,5.835
PNL00004470,2025-03-01,D006,Electric Van,International,16.89,7.1,Delivered,2,0.0
PNL00004471,2025-01-27,D002,Large Truck,Next Day,21.98,14.2,Delivered,3,12.069999999999999
PNL00004472,2025-02-25,D006,Diesel Van,International,24.96,33.5,Delivered,2,5.0249999999999995
PNL00004473,2025-01-23,D007,Diesel Van,Next Day,19.42,36.7,Delivered,6,5.505
PNL00004474,2025-01-25,D006,Diesel Van,Standard,16.96,17.2,Delivered,2,2.5799999999999996
PNL00004475,2025-01-21,D007,Electric Van,Standard,11.28,8.9,Delivered,1,0.0
PNL00004476,2025-03-02,D002,Large Truck,International,4.22,29.9,Delivered,8,25.415
PNL00004477,2025-03-04,D007,Diesel Van,Next Day,28.76,32.2,Delayed,10,4.83
PNL00004478,2025-02-21,D003,Electric Van,International,13.91,23.7,Delivered,4,0.0
PNL00004479,2025-03-29,D007,Diesel Van,International,17.03,8.2,Delivered,2,1.2299999999999998
PNL00004480,2025-01-25,D005,Diesel Van,International,22.56,38.3,Delivered,4,5.744999999999999
PNL00004481,2025-02-24,D002,Diesel Van,International,2.15,29.7,Delivered,2,4.455
PNL00004482,2025-02-15,D001,Diesel Van,Next Day,25.66,39.4,Delivered,5,5.909999999999999
PNL00004483,2025-02-01,D006,Electric Van,International,23.93,42.1,Delivered,7,0.0
PNL00004484,2025-02-24,D004,Electric Van,Standard,23.26,36.6,Delivered,6,0.0
PNL00004485,2025-01-05,D002,Cargo Bike,Next Day,0.76,43.2,Delivered,2,0.0
PNL00004486,2025-02-05,D005,Electric Van,International,15.84,43.0,Delivered,4,0.0
PNL00004487,2025-02-18,D007,Cargo Bike,Next Day,1.72,28.6,Delivered,8,0.0
PNL00004488,2025-02-27,D006,Electric Van,International,16.57,33.3,Delivered,7,0.0
PNL00004489,2025-02-08,D003,Cargo Bike,Standard,21.58,32.1,Delivered,7,0.0
PNL00004490,2025-03-21,D001,Diesel Van,Standard,3.74,28.7,Delivered,4,4.305
PNL00004491,2025-03-26,D003,Diesel Van,Standard,20.88,2.8,Delivered,1,0.42
PNL00004492,2025-03-02,D004,Electric Van,Next Day,13.54,17.3,Delivered,7,0.0
PNL00004493,2025-01-09,D002,Electric Van,Standard,24.37,6.3,Delivered,6,0.0
PNL00004494,2025-01-06,D006,Electric Van,International,16.05,14.9,Delivered,8,0.0
PNL00004495,2025-02-04,D002,Electric Van,International,10.15,4.9,Delivered,5,0.0
PNL00004496,2025-02-08,D005,Diesel Van,International,10.03,41.6,Delivered,8,6.24
PNL00004497,2025-01-22,D002,Diesel Van,Next Day,26.93,21.4,Delivered,10,3.2099999999999995
PNL00004498,2025-02-10,D001,Diesel Van,Next Day,13.64,10.1,Delivered,8,1.515
PNL00004499,2025-01-05,D004,Cargo Bike,Standard,12.23,27.1,Delivered,9,0.0
PNL00004500,2025-02-11,D003,Diesel Van,Next Day,1.29,10.4,Returned,1,1.56
PNL00004501,2025-03-28,D004,Diesel Van,International,10.99,36.6,Delivered,3,5.49
PNL00004502,2025-03-22,D006,Diesel Van,International,25.5,15.2,Delivered,6,2.28
PNL00004503,2025-03-17,D002,Diesel Van,International,22.85,15.5,Delivered,4,2.3249999999999997
PNL00004504,2025-03-28,D006,Diesel Van,Next Day,6.71,39.4,Delivered,8,5.909999999999999
PNL00004505,2025-03-21,D003,Cargo Bike,International,12.45,26.0,Delivered,10,0.0
PNL00004506,2025-03-08,D006,Electric Van,Standard,5.98,40.2,Delivered,1,0.0
PNL00004507,2025-01-30,D005,Electric Van,Next Day,28.63,19.8,Delivered,5,0.0
PNL00004508,2025-02-26,D004,Diesel Van,International,17.98,16.8,Delivered,4,2.52
PNL00004509,2025-03-27,D003,Electric Van,International,22.66,23.8,Delivered,1,0.0
PNL00004510,2025-03-14,D003,Cargo Bike,Next Day,21.44,4.6,Delivered,10,0.0
PNL00004511,2025-01-29,D007,Cargo Bike,Next Day,26.22,8.6,Delivered,6,0.0
PNL00004512,2025-02-06,D003,Electric Van,Standard,28.48,11.4,Delivered,10,0.0
PNL00004513,2025-03-28,D007,Electric Van,Next Day,1.07,37.1,Delivered,3,0.0
PNL00004514,2025-01-13,D001,Diesel Van,International,29.26,33.6,Delivered,5,5.04
PNL00004515,2025-02-01,D007,Diesel Van,Standard,26.13,10.3,Delivered,6,1.5450000000000002
PNL00004516,2025-02-15,D004,Electric Van,International,11.55,13.9,Delivered,4,0.0
PNL00004517,2025-01-23,D006,Cargo Bike,International,25.13,42.6,Delivered,10,0.0
PNL00004518,2025-02-14,D007,Diesel Van,International,22.12,5.7,Delivered,10,0.855
PNL00004519,2025-01-17,D003,Diesel Van,Next Day,23.81,25.5,Delivered,6,3.8249999999999997
PNL00004520,2025-03-26,D004,Electric Van,Next Day,6.7,24.4,Delivered,7,0.0
PNL00004521,2025-03-07,D007,Cargo Bike,International,19.49,33.2,Delivered,2,0.0
PNL00004522,2025-01-06,D007,Electric Van,Next Day,0.88,13.2,Delivered,7,0.0
PNL00004523,2025-01-18,D003,Cargo Bike,International,25.46,42.2,Delivered,7,0.0
PNL00004524,2025-01-22,D005,Diesel Van,Next Day,28.54,19.7,Delivered,2,2.9549999999999996
PNL00004525,2025-02-02,D005,Diesel Van,Next Day,19.9,14.3,Delivered,3,2.145
PNL00004526,2025-01-30,D007,Cargo Bike,Next Day,15.43,16.5,Delivered,3,0.0
PNL00004527,2025-03-22,D005,Cargo Bike,Standard,21.8,17.0,Delivered,1,0.0
PNL00004528,2025-02-01,D002,Diesel Van,Next Day,9.86,10.6,Delivered,1,1.5899999999999999
PNL00004529,2025-02-11,D003,Electric Van,Standard,18.83,41.9,Delivered,10,0.0
PNL00004530,2025-03-19,D002,Cargo Bike,Standard,21.6,9.5,Delivered,6,0.0
PNL00004531,2025-01-10,D004,Diesel Van,Standard,4.37,40.0,Delayed,9,6.0
PNL00004532,2025-02-05,D002,Electric Van,International,4.29,19.4,Delivered,9,0.0
PNL00004533,2025-02-03,D004,Large Truck,Next Day,21.51,13.6,Delivered,1,11.559999999999999
PNL00004534,2025-03-14,D007,Electric Van,International,13.01,10.5,Delivered,7,0.0
PNL00004535,2025-01-28,D004,Electric Van,Standard,26.69,23.7,Delivered,6,0.0
PNL00004536,2025-01-11,D004,Electric Van,Next Day,9.43,30.8,Delivered,4,0.0
PNL00004537,2025-03-19,D006,Diesel Van,International,1.37,40.6,Delayed,3,6.09
PNL00004538,2025-02-08,D002,Diesel Van,Standard,19.53,30.1,Delivered,9,4.515
PNL00004539,2025-02-16,D006,Diesel Van,International,20.56,22.8,Delivered,10,3.42
PNL00004540,2025-01-19,D007,Diesel Van,International,16.65,3.4,Delivered,5,0.51
PNL00004541,2025-01-15,D003,Diesel Van,Next Day,20.53,41.4,Delivered,8,6.21
PNL00004542,2025-01-28,D002,Diesel Van,Next Day,15.76,40.8,Failed-Address,4,6.119999999999999
PNL00004543,2025-01-24,D003,Electric Van,International,20.81,18.3,Delayed,4,0.0
PNL00004544,2025-03-13,D003,Large Truck,Next Day,1.41,3.2,Delivered,6,2.72
PNL00004545,2025-01-09,D004,Electric Van,Next Day,11.12,33.5,Delivered,6,0.0
PNL00004546,2025-02-16,D002,Large Truck,International,6.4,36.0,Delivered,3,30.599999999999998
PNL00004547,2025-02-02,D003,Electric Van,Next Day,3.07,25.3,Delivered,2,0.0
PNL00004548,2025-03-03,D005,Cargo Bike,Next Day,7.1,19.3,Delivered,9,0.0
PNL00004549,2025-01-19,D003,Electric Van,Standard,5.82,38.6,Delivered,2,0.0
PNL00004550,2025-03-08,D005,Electric Van,Next Day,29.2,10.3,Delivered,9,0.0
PNL00004551,2025-03-15,D002,Cargo Bike,Standard,8.67,20.9,Delivered,8,0.0
PNL00004552,2025-02-09,D007,Cargo Bike,International,7.01,3.1,Delivered,10,0.0
PNL00004553,2025-02-16,D006,Diesel Van,Standard,25.06,9.1,Delivered,7,1.365
PNL00004554,2025-03-06,D002,Cargo Bike,International,12.63,42.5,Delivered,5,0.0
PNL00004555,2025-01-29,D006,Diesel Van,Next Day,12.7,26.9,Delivered,3,4.034999999999999
PNL00004556,2025-02-19,D006,Cargo Bike,Next Day,13.36,36.6,Delivered,2,0.0
PNL00004557,2025-01-13,D002,Diesel Van,Standard,12.55,22.9,Delivered,8,3.4349999999999996
PNL00004558,2025-01-01,D003,Diesel Van,International,9.86,37.9,Delivered,2,5.685
PNL00004559,2025-02-03,D001,Diesel Van,Next Day,8.66,25.2,Delivered,8,3.78
PNL00004560,2025-02-17,D003,Diesel Van,Standard,26.47,2.2,Delayed,5,0.33
PNL00004561,2025-03-18,D003,Cargo Bike,Standard,4.94,40.7,Delivered,9,0.0
PNL00004562,2025-02-17,D007,Electric Van,Standard,5.51,8.4,Delivered,4,0.0
PNL00004563,2025-02-18,D004,Electric Van,Next Day,17.19,21.4,Delivered,8,0.0
PNL00004564,2025-03-05,D004,Diesel Van,International,10.38,22.5,Delivered,7,3.375
PNL00004565,2025-03-02,D003,Diesel Van,Next Day,12.7,4.0,Delivered,8,0.6
PNL00004566,2025-01-29,D005,Electric Van,Next Day,24.22,4.3,Delayed,5,0.0
PNL00004567,2025-02-08,D007,Diesel Van,International,27.12,34.8,Delivered,2,5.22
PNL00004568,2025-03-29,D006,Large Truck,Standard,23.74,14.9,Delivered,7,12.665
PNL00004569,2025-01-26,D004,Electric Van,Next Day,7.12,19.6,Delivered,3,0.0
PNL00004570,2025-01-17,D003,Diesel Van,Standard,29.4,26.3,Delivered,10,3.945
PNL00004571,2025-03-12,D007,Cargo Bike,Standard,10.96,18.1,Delivered,10,0.0
PNL00004572,2025-01-13,D001,Diesel Van,International,5.16,35.3,Delivered,10,5.294999999999999
PNL00004573,2025-03-10,D005,Large Truck,International,15.03,40.0,Delivered,10,34.0
PNL00004574,2025-01-26,D002,Cargo Bike,International,21.79,4.6,Delivered,2,0.0
PNL00004575,2025-02-18,D003,Diesel Van,Standard,2.59,29.3,Delivered,3,4.395
PNL00004576,2025-03-08,D007,Diesel Van,Standard,19.07,15.7,Delivered,4,2.355
PNL00004577,2025-01-07,D003,Diesel Van,Next Day,25.76,27.1,Delivered,10,4.065
PNL00004578,2025-02-27,D006,Diesel Van,Standard,7.93,22.8,Delivered,7,3.42
PNL00004579,2025-02-18,D005,Cargo Bike,International,20.82,16.3,Delivered,10,0.0
PNL00004580,2025-02-22,D004,Diesel Van,International,12.06,6.1,Delivered,1,0.9149999999999999
PNL00004581,2025-03-06,D004,Electric Van,International,12.48,26.1,Delivered,6,0.0
PNL00004582,2025-03-03,D004,Electric Van,International,8.5,6.9,Delivered,6,0.0
PNL00004583,2025-01-17,D002,Electric Van,Standard,18.77,8.7,Delivered,8,0.0
PNL00004584,2025-02-12,D007,Electric Van,International,10.89,44.2,Delivered,2,0.0
PNL00004585,2025-01-25,D005,Cargo Bike,Next Day,24.94,15.6,Delivered,2,0.0
PNL00004586,2025-01-03,D005,Diesel Van,Standard,28.89,27.1,Delivered,1,4.065
PNL00004587,2025-03-20,D004,Diesel Van,International,28.06,13.7,Delivered,3,2.0549999999999997
PNL00004588,2025-01-29,D004,Diesel Van,Next Day,4.98,39.2,Delivered,7,5.88
PNL00004589,2025-02-01,D006,Cargo Bike,International,0.52,14.2,Delayed,8,0.0
PNL00004590,2025-01-26,D001,Diesel Van,Standard,13.21,17.8,Delivered,7,2.67
PNL00004591,2025-01-16,D001,Cargo Bike,Standard,21.89,28.2,Delivered,9,0.0
PNL00004592,2025-01-25,D003,Diesel Van,Next Day,29.33,39.4,Delivered,8,5.909999999999999
PNL00004593,2025-02-23,D003,Large Truck,Standard,23.52,37.1,Delivered,8,31.535
PNL00004594,2025-01-28,D005,Diesel Van,Next Day,17.46,13.3,Delivered,2,1.995
PNL00004595,2025-03-14,D005,Electric Van,International,0.89,37.7,Delivered,1,0.0
PNL00004596,2025-02-25,D002,Diesel Van,Standard,24.78,32.2,Delivered,6,4.83
PNL00004597,2025-03-06,D002,Diesel Van,International,5.4,44.6,Delivered,7,6.69
PNL00004598,2025-03-27,D001,Electric Van,International,1.76,42.2,Delivered,6,0.0
PNL00004599,2025-03-21,D003,Diesel Van,Standard,25.53,24.9,Delivered,7,3.7349999999999994
PNL00004600,2025-02-10,D001,Diesel Van,International,17.03,34.2,Delivered,8,5.13
PNL00004601,2025-02-20,D001,Electric Van,Next Day,3.94,26.5,Delivered,2,0.0
PNL00004602,2025-03-12,D003,Large Truck,Next Day,11.66,27.6,Delivered,1,23.46
PNL00004603,2025-03-19,D007,Diesel Van,Next Day,2.66,6.4,Delayed,10,0.96
